model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
BBB (25),p02_01,0.9368566274642944,0.000482580071548,33.16430616524699,0.013460470363497734,0.9361136054992676,33.09691763075599,0.0004901267145760357,0.013560295961797237,0.0019585699774324894,0.002747124992311001,0.17471579824166633,0.6577858328819275,0.5413331389427185,0.0076774484
BBB (25),p02_02,0.9518840909004211,0.0003926351200789213,34.06010856609891,0.012121180072426796,0.9511913752555847,33.981848239494575,0.00039977470180019737,0.012224838249385356,0.0018951449310407043,0.0026720042806118727,0.16597286721547427,0.6462435722351074,0.5475841164588928,0.0074288333
BBB (25),p16_01,0.958278477191925,0.0002743791264947504,35.61648930840506,0.010757272131741047,0.9575335431098938,35.51993373002668,0.0002805477101355791,0.010863349474966526,0.001846854342147708,0.002483660588040948,0.19964601571348645,0.6091336011886597,0.5284695029258728,0.0072395504
BBB (25),p16_02,0.9642995595932007,0.0002468142774887383,36.076297212383636,0.00976613163948059,0.9635279393196106,35.95535611257252,0.0002537842222955078,0.009886761121451855,0.0018579717725515366,0.0026400634087622166,0.15281947543684443,0.6405626535415649,0.5558116436004639,0.0072831223
BBB (25),p22_01,0.9370056390762329,0.0004902606597170234,33.095729547107595,0.013801267370581627,0.9360837149620056,33.0068773222756,0.0005003943806514144,0.013929149806499482,0.0022685290314257145,0.003183353692293167,0.16888859027294806,0.6491684913635254,0.55907142162323,0.008892486
BBB (25),p22_02,0.9541968107223511,0.0003043920441996306,35.16566702773188,0.011815955862402916,0.9533702397346496,35.0675178169557,0.0003113496256992221,0.011944763101637364,0.0021195081062614918,0.002637724857777357,0.2212652611793779,0.599008321762085,0.4826643764972687,0.008308306
BBB (25),p08_01,0.9331458806991577,0.0005877838702872396,32.307823358227125,0.015099731273949146,0.9323767685890197,32.22852667576577,0.0005986148514784872,0.015223761014640331,0.002283054171130061,0.003291043918579817,0.1427536456439348,0.6664717793464661,0.5448684692382812,0.008949416
BBB (25),p10_01,0.9286612272262573,0.0005268093664199114,32.78346512092332,0.015393553301692009,0.9281100296974182,32.73378378112984,0.0005328704696148634,0.015475982315838337,0.0018878303235396743,0.0024619351606816053,0.18853964792936756,0.601533830165863,0.45205384492874146,0.0074001723
BBB (25),p14_01,0.9652341604232788,0.00020105419389437884,36.96686863291288,0.00957980751991272,0.9646346473693848,36.875648243137455,0.00020532189693767578,0.009669649712741375,0.0015783857088536024,0.002065840410068631,0.2110550657051832,0.5415754318237305,0.4636355936527252,0.0061871605
BBB (25),p14_02,0.9508741497993469,0.0003139782929793,35.03100376019712,0.011301369406282902,0.9501810693740844,34.95939946548249,0.00031919810571707786,0.011395485624670982,0.0017740452894940972,0.0022846926003694534,0.22154513905953682,0.5989533066749573,0.5057716965675354,0.0069541424
